Product_ID,Product_Name,Category,Price,Discount,Promotion,Sales_Volume,Season,Customer_Age,Customer_Gender,Store_Location,Marketing_Channel,Day_of_Week,Month,Stock_Availability,Competitor_Price,Customer_Loyalty
1566,Shoe,Equipment,207.26,0.43,Clearance,433,Fall,25,Male,Rural,Social Media,Thursday,May,Low Stock,139.16,1
1567,Hat,Equipment,189.67,0.17,Buy1Get1,498,Summer,36,Male,Rural,Email,Sunday,April,Out of Stock,209.15,0
1568,Shoe,Accessories,223.93,0.31,Buy1Get1,37,Winter,30,Female,City,Social Media,Monday,January,In Stock,116.97,1
1569,Shoe,Accessories,162.41,0.35,None,216,Fall,21,Male,Suburban,Social Media,Saturday,December,Out of Stock,292.77,0
1570,Hat,Equipment,122.94,0.3,Clearance,302,Spring,27,Female,City,Online,Saturday,March,In Stock,298.23,1
1571,Hat,Accessories,74.99,0.08,SeasonalSale,392,Winter,53,Male,Rural,Social Media,Wednesday,June,Out of Stock,54.77,0
1572,Ball,Apparel,75.33,0.18,SeasonalSale,453,Spring,34,Male,Rural,Online,Tuesday,October,Low Stock,150.5,0
1573,Hat,Accessories,23.97,0.33,SeasonalSale,134,Summer,24,Male,Rural,TV,Thursday,October,Out of Stock,114.4,0
1574,Hat,Apparel,45.35,0.48,Clearance,71,Fall,59,Male,Rural,Online,Thursday,October,Out of Stock,143.62,0
1575,Ball,Accessories,66.84,0.33,Buy1Get1,395,Spring,30,Male,Suburban,Social Media,Friday,May,Out of Stock,265.87,1
1576,Hat,Accessories,80.22,0.46,SeasonalSale,8,Summer,37,Female,Suburban,Social Media,Saturday,March,In Stock,81.45,0
1577,Ball,Apparel,84.93,0.34,None,36,Spring,54,Male,Suburban,TV,Monday,October,In Stock,254.53,1
1578,Hat,Equipment,37.92,0.01,None,199,Spring,64,Female,City,TV,Tuesday,July,Low Stock,61.71,0
1579,Hat,Apparel,218.44,0.23,20%Off,95,Spring,54,Female,Suburban,TV,Thursday,December,Low Stock,193.55,0
1580,Hat,Footwear,20.64,0.07,SeasonalSale,435,Fall,31,Female,Rural,In-Store,Sunday,August,Out of Stock,65.27,0
1581,Ball,Accessories,17.66,0.25,20%Off,9,Winter,60,Female,Rural,Social Media,Monday,May,Out of Stock,132.77,1
1582,Shirt,Apparel,110.61,0.17,Clearance,146,Summer,39,Male,Rural,TV,Wednesday,December,Low Stock,295.29,0
1583,Bag,Accessories,85.86,0.31,20%Off,206,Summer,51,Female,City,In-Store,Saturday,November,Low Stock,209.9,1
1584,Bag,Equipment,48.0,0.0,20%Off,48,Spring,55,Male,Rural,Email,Saturday,August,Low Stock,58.29,1
1585,Gloves,Equipment,272.44,0.21,None,1,Summer,27,Male,City,In-Store,Sunday,November,In Stock,91.02,0
1586,Bag,Equipment,173.88,0.08,SeasonalSale,484,Fall,49,Female,Suburban,Online,Wednesday,January,Out of Stock,36.49,1
1587,Gloves,Apparel,131.73,0.23,Buy1Get1,264,Summer,45,Male,City,In-Store,Wednesday,December,Out of Stock,160.82,0
1588,Ball,Apparel,35.78,0.04,Clearance,404,Winter,25,Male,Suburban,Email,Saturday,February,Low Stock,84.79,1
1589,Shorts,Accessories,56.78,0.21,Buy1Get1,184,Spring,18,Female,City,Social Media,Friday,June,In Stock,277.72,1
1590,Gloves,Footwear,33.41,0.22,SeasonalSale,151,Winter,25,Male,Suburban,In-Store,Thursday,February,Low Stock,206.48,1
1591,Hat,Apparel,178.01,0.43,SeasonalSale,438,Summer,27,Male,Suburban,TV,Saturday,October,In Stock,168.21,0
1592,Bag,Footwear,39.89,0.42,SeasonalSale,177,Spring,46,Male,Rural,TV,Saturday,August,Low Stock,201.41,1
1593,Ball,Accessories,284.58,0.32,Buy1Get1,166,Spring,20,Male,City,TV,Saturday,June,Low Stock,235.85,1
1594,Shoe,Footwear,258.32,0.1,Buy1Get1,251,Spring,19,Female,Suburban,In-Store,Tuesday,April,Low Stock,130.81,0
1595,Shoe,Accessories,110.26,0.37,20%Off,144,Winter,52,Male,Suburban,Online,Saturday,October,Low Stock,172.95,0
1596,Shorts,Accessories,75.65,0.2,Buy1Get1,72,Winter,47,Male,Suburban,In-Store,Saturday,July,In Stock,261.57,1
1597,Shorts,Equipment,241.55,0.48,None,196,Summer,32,Female,Rural,Online,Monday,May,In Stock,254.59,1
1598,Shorts,Apparel,57.91,0.27,20%Off,306,Winter,36,Male,City,Online,Friday,November,Out of Stock,252.7,1
1599,Shoe,Equipment,267.67,0.07,20%Off,195,Spring,42,Female,City,Online,Sunday,February,Out of Stock,234.07,0
1600,Gloves,Apparel,211.67,0.07,SeasonalSale,297,Fall,40,Female,Rural,Social Media,Friday,May,Low Stock,292.55,1
1601,Gloves,Apparel,231.78,0.47,Buy1Get1,175,Summer,30,Male,Rural,Email,Sunday,March,In Stock,268.67,1
1602,Hat,Equipment,172.15,0.06,Clearance,448,Summer,24,Male,Rural,Online,Saturday,July,Out of Stock,138.06,1
1603,Bag,Footwear,16.3,0.05,Clearance,39,Fall,35,Female,City,Online,Thursday,August,In Stock,191.57,0
1604,Shoe,Accessories,152.51,0.23,Buy1Get1,67,Fall,32,Female,Suburban,Email,Thursday,December,Low Stock,247.01,1
1605,Bag,Footwear,140.79,0.48,20%Off,404,Winter,54,Female,Suburban,In-Store,Wednesday,November,In Stock,109.31,1
1606,Bag,Equipment,292.71,0.44,Clearance,421,Summer,25,Female,Suburban,Online,Saturday,January,Out of Stock,26.43,1
1607,Shoe,Accessories,281.42,0.29,SeasonalSale,195,Fall,54,Female,City,TV,Monday,November,Out of Stock,165.02,0
1608,Shoe,Equipment,31.38,0.02,Clearance,111,Fall,32,Female,Rural,TV,Sunday,August,Out of Stock,297.03,1
1609,Bag,Accessories,51.45,0.1,Buy1Get1,71,Summer,35,Male,Suburban,In-Store,Tuesday,January,Low Stock,168.75,0
1610,Gloves,Apparel,137.18,0.47,20%Off,283,Fall,33,Male,Rural,Social Media,Tuesday,June,In Stock,249.73,1
1611,Shoe,Apparel,65.83,0.4,Clearance,83,Fall,25,Male,Rural,Online,Friday,April,In Stock,155.44,1
1612,Shoe,Equipment,144.43,0.22,20%Off,485,Fall,50,Male,Suburban,TV,Friday,January,Low Stock,213.25,0
1613,Bag,Apparel,78.99,0.05,None,39,Fall,60,Male,City,Online,Saturday,November,Low Stock,281.33,1
1614,Bag,Apparel,164.05,0.29,20%Off,93,Spring,33,Male,Rural,In-Store,Monday,October,In Stock,144.8,1
1615,Gloves,Equipment,35.25,0.47,Clearance,435,Winter,19,Male,Rural,TV,Friday,February,Low Stock,42.91,0
1616,Ball,Footwear,168.71,0.23,None,20,Summer,20,Male,Suburban,In-Store,Monday,October,In Stock,238.06,1
1617,Shorts,Accessories,281.02,0.46,Buy1Get1,354,Spring,64,Female,Suburban,In-Store,Saturday,April,In Stock,100.0,1
1618,Shoe,Equipment,139.25,0.01,Buy1Get1,90,Fall,42,Female,Suburban,Social Media,Sunday,June,Low Stock,212.29,1
1619,Hat,Footwear,286.55,0.13,Clearance,452,Summer,42,Female,City,In-Store,Monday,September,Low Stock,69.1,1
1620,Shirt,Apparel,44.18,0.47,None,103,Winter,63,Female,Suburban,Online,Tuesday,May,Out of Stock,134.05,0
1621,Shoe,Equipment,202.4,0.43,None,50,Winter,40,Male,Rural,TV,Sunday,July,In Stock,88.06,1
1622,Gloves,Accessories,270.7,0.15,Buy1Get1,247,Winter,42,Female,Rural,TV,Thursday,June,In Stock,154.22,0
1623,Gloves,Equipment,179.19,0.09,Clearance,280,Spring,38,Male,City,Email,Saturday,October,In Stock,91.81,0
1624,Ball,Accessories,97.36,0.4,SeasonalSale,430,Summer,61,Male,Suburban,In-Store,Saturday,October,In Stock,114.59,1
1625,Hat,Apparel,68.53,0.34,Buy1Get1,408,Summer,32,Female,Suburban,TV,Saturday,July,Low Stock,115.8,0
1626,Shirt,Accessories,252.24,0.04,Clearance,177,Spring,48,Female,City,Social Media,Friday,April,Low Stock,145.56,1
1627,Hat,Apparel,297.66,0.31,None,443,Summer,30,Female,Rural,Social Media,Friday,August,Out of Stock,269.0,0
1628,Shoe,Accessories,209.69,0.0,Buy1Get1,352,Spring,46,Female,Rural,Email,Thursday,January,Low Stock,35.37,1
1629,Hat,Equipment,282.74,0.15,None,28,Winter,31,Female,City,Email,Tuesday,August,In Stock,64.16,1
1630,Shorts,Apparel,142.25,0.5,None,241,Spring,45,Male,Suburban,In-Store,Saturday,October,Out of Stock,119.58,1
1631,Shirt,Accessories,147.06,0.14,None,304,Spring,18,Female,City,In-Store,Wednesday,June,In Stock,92.11,0
1632,Ball,Accessories,203.79,0.41,20%Off,383,Fall,30,Male,City,Email,Saturday,June,In Stock,80.69,1
1633,Shoe,Equipment,56.82,0.26,None,379,Winter,26,Female,Suburban,TV,Monday,May,Low Stock,288.12,1
1634,Hat,Apparel,283.66,0.25,SeasonalSale,412,Winter,49,Female,Suburban,In-Store,Saturday,August,Out of Stock,168.86,1
1635,Shirt,Footwear,298.64,0.43,20%Off,18,Spring,53,Female,City,Online,Thursday,May,Low Stock,187.58,1
1636,Hat,Equipment,99.22,0.03,SeasonalSale,486,Summer,58,Male,Rural,Online,Sunday,February,Low Stock,33.82,0
1637,Hat,Apparel,22.6,0.24,SeasonalSale,485,Winter,38,Female,Suburban,Online,Tuesday,June,Out of Stock,183.58,1
1638,Shirt,Equipment,59.99,0.21,SeasonalSale,306,Spring,48,Female,City,Email,Saturday,December,In Stock,161.7,0
1639,Shorts,Footwear,267.73,0.47,20%Off,264,Fall,37,Female,City,Email,Thursday,August,Low Stock,204.4,1
1640,Shoe,Accessories,207.58,0.21,20%Off,118,Spring,62,Male,Rural,Social Media,Tuesday,October,Low Stock,77.1,1
1641,Bag,Apparel,97.3,0.07,20%Off,305,Spring,26,Female,Rural,Online,Thursday,June,Low Stock,71.71,0
1642,Hat,Footwear,190.84,0.47,20%Off,306,Fall,44,Male,Rural,Email,Friday,June,Low Stock,177.41,1
1643,Bag,Footwear,226.93,0.49,Clearance,435,Fall,39,Male,City,Social Media,Tuesday,December,In Stock,77.59,0
1644,Shoe,Footwear,96.62,0.39,None,298,Spring,43,Male,Rural,In-Store,Wednesday,July,Low Stock,254.45,1
1645,Ball,Accessories,85.63,0.07,None,175,Summer,29,Female,City,Email,Tuesday,August,In Stock,77.17,0
1646,Ball,Apparel,53.59,0.24,20%Off,395,Fall,34,Male,City,Social Media,Friday,October,Out of Stock,264.39,0
1647,Shoe,Footwear,74.75,0.05,Clearance,311,Summer,44,Male,Rural,Social Media,Wednesday,July,In Stock,294.15,0
1648,Shirt,Equipment,78.79,0.15,Clearance,36,Fall,27,Female,City,Online,Wednesday,August,In Stock,284.16,1
1649,Bag,Equipment,72.66,0.33,Clearance,260,Winter,59,Male,Rural,Email,Monday,March,In Stock,261.8,1
1650,Bag,Footwear,136.34,0.46,20%Off,100,Winter,28,Male,Suburban,Social Media,Friday,April,Out of Stock,50.67,0
1651,Ball,Apparel,52.24,0.09,20%Off,233,Fall,42,Male,Suburban,Social Media,Saturday,September,Out of Stock,51.66,1
1652,Shorts,Equipment,232.95,0.45,None,225,Summer,49,Female,City,In-Store,Friday,December,Low Stock,96.69,0
1653,Shorts,Apparel,25.73,0.45,20%Off,438,Spring,51,Male,City,Email,Friday,July,In Stock,72.42,0
1654,Bag,Apparel,96.94,0.18,Buy1Get1,91,Fall,62,Male,City,In-Store,Thursday,May,Low Stock,221.68,0
1655,Bag,Apparel,182.16,0.18,Clearance,93,Fall,19,Female,City,Social Media,Monday,February,In Stock,48.96,1
1656,Ball,Accessories,87.85,0.02,Clearance,426,Spring,28,Female,Suburban,In-Store,Tuesday,February,In Stock,284.52,0
1657,Hat,Equipment,181.53,0.38,Buy1Get1,173,Spring,54,Female,City,Online,Thursday,July,Out of Stock,124.24,0
1658,Shorts,Equipment,130.44,0.41,Clearance,234,Winter,24,Male,City,Social Media,Wednesday,November,In Stock,234.21,1
1659,Shoe,Accessories,205.56,0.26,20%Off,269,Summer,24,Male,Rural,Social Media,Wednesday,July,Low Stock,42.81,0
1660,Shorts,Equipment,11.51,0.03,None,163,Spring,31,Male,City,TV,Sunday,November,In Stock,172.28,1
1661,Bag,Equipment,214.26,0.22,None,36,Summer,41,Male,Suburban,Online,Monday,July,Low Stock,214.18,1
1662,Gloves,Apparel,105.79,0.03,Clearance,167,Fall,52,Female,Suburban,Online,Wednesday,October,In Stock,82.94,0
1663,Ball,Equipment,29.5,0.28,20%Off,73,Winter,19,Male,Suburban,TV,Sunday,February,Out of Stock,177.38,1
1664,Gloves,Apparel,251.91,0.05,Clearance,133,Summer,64,Male,Rural,In-Store,Saturday,March,In Stock,276.33,1
1665,Gloves,Footwear,59.49,0.02,Clearance,293,Winter,22,Female,City,TV,Sunday,May,Out of Stock,135.0,1
1666,Shirt,Accessories,282.27,0.42,Clearance,126,Fall,21,Male,Suburban,Email,Tuesday,June,Low Stock,278.38,0
1667,Shoe,Apparel,261.45,0.3,20%Off,461,Fall,32,Male,City,Email,Saturday,July,Out of Stock,222.8,0
1668,Bag,Footwear,242.3,0.24,None,401,Fall,24,Female,Rural,Email,Thursday,May,In Stock,26.99,0
1669,Shorts,Accessories,265.59,0.32,Clearance,93,Summer,42,Female,City,Online,Sunday,April,Low Stock,18.52,1
1670,Shirt,Apparel,37.15,0.24,Clearance,330,Spring,57,Female,City,Social Media,Thursday,April,In Stock,234.06,1
1671,Hat,Apparel,279.3,0.48,Buy1Get1,461,Summer,54,Female,Rural,Social Media,Monday,February,Out of Stock,137.96,0
1672,Shoe,Equipment,62.66,0.37,20%Off,472,Winter,20,Male,Suburban,TV,Sunday,June,Low Stock,192.1,1
1673,Gloves,Footwear,245.03,0.03,Clearance,122,Spring,47,Male,Rural,Email,Saturday,June,Low Stock,243.97,1
1674,Gloves,Accessories,79.16,0.06,20%Off,464,Summer,61,Male,Suburban,TV,Sunday,January,Out of Stock,254.37,1
1675,Shoe,Equipment,242.46,0.26,20%Off,236,Winter,58,Male,Suburban,Online,Thursday,October,Low Stock,39.62,1
1676,Shoe,Apparel,153.87,0.15,None,460,Spring,32,Female,Suburban,Social Media,Sunday,July,In Stock,35.36,0
1677,Bag,Footwear,33.08,0.27,20%Off,383,Spring,31,Male,City,In-Store,Friday,March,In Stock,51.52,1
1678,Shoe,Equipment,127.61,0.4,Buy1Get1,253,Spring,44,Male,Rural,TV,Thursday,January,In Stock,28.38,0
1679,Hat,Apparel,140.38,0.32,None,324,Spring,18,Female,City,TV,Thursday,August,Out of Stock,148.23,0
1680,Shorts,Equipment,218.58,0.47,Clearance,373,Winter,62,Female,Rural,Email,Wednesday,July,Low Stock,96.62,0
1681,Gloves,Footwear,236.49,0.44,Buy1Get1,68,Winter,39,Female,Rural,Online,Friday,April,Out of Stock,237.92,0
1682,Ball,Footwear,159.73,0.4,Buy1Get1,227,Fall,54,Female,City,TV,Friday,March,In Stock,88.2,0
1683,Gloves,Equipment,221.54,0.37,Clearance,211,Winter,51,Male,Suburban,In-Store,Wednesday,April,In Stock,215.98,1
1684,Gloves,Accessories,142.19,0.1,Buy1Get1,234,Fall,35,Female,City,Email,Friday,August,Out of Stock,25.26,0
1685,Shirt,Apparel,32.94,0.21,Clearance,151,Winter,53,Female,Suburban,In-Store,Monday,February,Out of Stock,219.81,0
1686,Gloves,Equipment,91.64,0.39,20%Off,126,Fall,47,Female,Rural,Social Media,Tuesday,February,Out of Stock,241.4,0
1687,Gloves,Equipment,98.86,0.08,Clearance,437,Spring,43,Female,City,TV,Saturday,June,In Stock,14.19,1
1688,Shoe,Accessories,99.32,0.13,None,206,Summer,35,Female,Rural,In-Store,Sunday,November,Low Stock,150.95,1
1689,Shorts,Accessories,23.76,0.01,Clearance,86,Summer,36,Female,Suburban,Online,Tuesday,July,Low Stock,253.75,1
1690,Gloves,Footwear,21.8,0.24,SeasonalSale,11,Spring,54,Male,Suburban,TV,Monday,February,Low Stock,126.57,0
1691,Shirt,Apparel,150.18,0.24,None,305,Fall,47,Male,City,Online,Friday,October,Out of Stock,142.29,0
1692,Hat,Accessories,156.67,0.28,SeasonalSale,59,Fall,29,Female,Suburban,Online,Wednesday,March,Low Stock,136.24,1
1693,Hat,Equipment,291.46,0.33,None,347,Summer,24,Female,City,In-Store,Friday,June,Out of Stock,26.34,0
1694,Shirt,Accessories,178.25,0.06,SeasonalSale,482,Spring,19,Female,Rural,TV,Tuesday,December,In Stock,247.35,0
1695,Shirt,Footwear,170.24,0.44,SeasonalSale,72,Fall,51,Female,Rural,Social Media,Friday,May,Out of Stock,188.91,1
1696,Shoe,Apparel,23.53,0.05,Buy1Get1,228,Winter,37,Female,Rural,Email,Thursday,January,Out of Stock,110.95,0
1697,Ball,Accessories,205.95,0.13,SeasonalSale,24,Spring,41,Female,City,Email,Wednesday,January,In Stock,139.64,1
1698,Shorts,Apparel,54.02,0.48,SeasonalSale,459,Winter,24,Male,Rural,Social Media,Monday,February,In Stock,31.04,1
1699,Bag,Footwear,42.3,0.33,20%Off,71,Spring,47,Male,City,Social Media,Monday,April,In Stock,234.89,0
1700,Shirt,Accessories,45.16,0.38,None,32,Spring,56,Female,Rural,Social Media,Friday,December,In Stock,206.08,0
1701,Hat,Apparel,272.42,0.37,SeasonalSale,283,Winter,43,Male,Suburban,Online,Tuesday,July,In Stock,293.63,1
1702,Bag,Accessories,10.73,0.46,Buy1Get1,53,Summer,44,Male,Suburban,Social Media,Friday,March,Out of Stock,96.41,0
1703,Shoe,Apparel,75.05,0.19,SeasonalSale,488,Spring,39,Female,City,TV,Tuesday,June,Low Stock,117.96,1
1704,Shirt,Footwear,190.33,0.38,20%Off,184,Fall,45,Male,Suburban,In-Store,Monday,November,In Stock,276.24,0
1705,Gloves,Accessories,144.21,0.24,Clearance,295,Winter,34,Female,Suburban,TV,Saturday,July,In Stock,30.02,1
1706,Shirt,Equipment,173.22,0.15,None,384,Spring,35,Male,City,TV,Tuesday,September,Low Stock,134.18,0
1707,Hat,Footwear,237.92,0.27,None,426,Spring,22,Male,Rural,TV,Saturday,September,Low Stock,49.21,1
1708,Shorts,Equipment,270.06,0.13,None,355,Summer,29,Male,Suburban,In-Store,Sunday,January,Out of Stock,248.75,1
1709,Bag,Accessories,201.47,0.21,None,311,Spring,35,Female,City,TV,Tuesday,November,In Stock,254.85,0
1710,Ball,Equipment,235.23,0.24,Buy1Get1,224,Summer,19,Male,Rural,Social Media,Thursday,May,In Stock,18.24,0
1711,Hat,Equipment,196.61,0.32,SeasonalSale,446,Fall,56,Male,Rural,In-Store,Sunday,February,In Stock,85.43,0
1712,Ball,Apparel,95.58,0.41,Clearance,483,Summer,60,Male,City,In-Store,Monday,February,Out of Stock,92.23,1
1713,Hat,Footwear,108.73,0.05,Clearance,246,Fall,19,Female,Rural,Email,Wednesday,August,Low Stock,154.06,1
1714,Shoe,Footwear,39.99,0.31,None,449,Winter,22,Male,City,Social Media,Friday,September,In Stock,11.08,1
1715,Shirt,Footwear,272.44,0.09,20%Off,499,Summer,35,Male,Suburban,In-Store,Thursday,November,In Stock,93.06,1
1716,Shirt,Accessories,279.16,0.4,None,356,Fall,42,Female,Suburban,Online,Sunday,January,Out of Stock,150.93,0
1717,Bag,Apparel,214.9,0.36,Buy1Get1,186,Fall,45,Female,Rural,In-Store,Sunday,September,Out of Stock,196.18,0
1718,Shirt,Accessories,36.15,0.21,None,238,Winter,40,Male,Rural,Social Media,Sunday,June,Out of Stock,84.69,1
1719,Hat,Accessories,71.45,0.49,Buy1Get1,130,Fall,55,Male,City,TV,Thursday,May,Low Stock,41.39,1
1720,Shorts,Accessories,124.07,0.26,SeasonalSale,181,Winter,59,Male,City,Online,Sunday,September,Out of Stock,104.53,1
1721,Shoe,Footwear,65.27,0.33,Clearance,184,Winter,25,Male,Rural,Online,Sunday,January,Low Stock,163.28,1
1722,Shorts,Apparel,101.7,0.44,None,46,Winter,59,Female,City,Online,Saturday,November,Out of Stock,239.64,1
1723,Hat,Equipment,293.66,0.32,SeasonalSale,490,Winter,52,Female,Suburban,Online,Sunday,August,Low Stock,125.95,1
1724,Shoe,Apparel,48.23,0.49,Buy1Get1,226,Fall,62,Male,Rural,Online,Sunday,December,In Stock,26.41,1
1725,Shoe,Equipment,252.26,0.38,None,424,Winter,59,Female,Rural,In-Store,Monday,February,Out of Stock,47.46,0
1726,Hat,Accessories,200.88,0.3,None,222,Spring,52,Male,Suburban,TV,Saturday,November,In Stock,13.84,0
1727,Bag,Equipment,99.74,0.36,SeasonalSale,488,Summer,44,Male,City,Online,Sunday,April,Out of Stock,286.42,1
1728,Bag,Apparel,235.73,0.1,Buy1Get1,186,Spring,40,Male,City,In-Store,Wednesday,July,Out of Stock,165.12,1
1729,Shorts,Accessories,18.63,0.34,Clearance,487,Spring,31,Female,City,Social Media,Saturday,April,Low Stock,210.71,1
1730,Ball,Accessories,236.84,0.5,SeasonalSale,31,Winter,31,Male,Suburban,In-Store,Wednesday,April,Low Stock,61.28,1
1731,Shorts,Apparel,177.11,0.01,Clearance,130,Summer,60,Female,Suburban,Online,Wednesday,May,Out of Stock,24.63,0
1732,Shoe,Accessories,139.58,0.25,Buy1Get1,38,Winter,24,Female,City,Email,Monday,April,Low Stock,229.79,0
1733,Shorts,Footwear,151.52,0.23,SeasonalSale,180,Fall,49,Male,City,In-Store,Monday,October,Out of Stock,19.16,0
1734,Gloves,Apparel,264.74,0.22,20%Off,217,Fall,42,Male,City,Online,Saturday,September,In Stock,38.29,0
1735,Shoe,Equipment,112.64,0.32,SeasonalSale,379,Fall,18,Male,Suburban,In-Store,Thursday,November,Low Stock,143.08,0
1736,Shoe,Accessories,101.88,0.3,None,260,Fall,38,Female,City,TV,Thursday,February,In Stock,160.86,1
1737,Gloves,Equipment,270.64,0.01,Clearance,295,Fall,30,Female,Rural,Online,Wednesday,February,Low Stock,154.95,0
1738,Shorts,Equipment,247.08,0.08,Buy1Get1,222,Fall,48,Male,Rural,In-Store,Friday,June,Out of Stock,173.15,0
1739,Shirt,Footwear,285.42,0.34,None,36,Winter,21,Male,Suburban,TV,Thursday,July,Out of Stock,176.29,1
1740,Gloves,Accessories,205.77,0.45,None,408,Spring,31,Female,Suburban,TV,Friday,February,Out of Stock,243.64,0
1741,Gloves,Accessories,124.88,0.18,Clearance,301,Winter,28,Female,Rural,In-Store,Sunday,September,Out of Stock,255.81,1
1742,Shirt,Apparel,271.67,0.47,20%Off,372,Winter,61,Male,City,Online,Saturday,December,Out of Stock,65.29,0
1743,Gloves,Footwear,86.6,0.15,Clearance,95,Fall,35,Female,City,In-Store,Thursday,January,Low Stock,286.5,1
1744,Hat,Footwear,17.81,0.47,None,16,Summer,48,Male,Suburban,TV,Sunday,April,Out of Stock,272.85,0
1745,Hat,Footwear,187.82,0.34,Buy1Get1,67,Summer,33,Female,City,Online,Sunday,August,Out of Stock,64.19,1
1746,Shirt,Accessories,144.94,0.23,Buy1Get1,465,Winter,38,Male,Rural,Online,Tuesday,July,In Stock,127.08,0
1747,Bag,Footwear,178.02,0.32,Buy1Get1,331,Summer,38,Male,Rural,Email,Saturday,February,In Stock,122.58,1
1748,Shoe,Equipment,79.65,0.38,20%Off,369,Spring,50,Male,Rural,In-Store,Wednesday,August,Low Stock,231.99,0
1749,Hat,Apparel,243.97,0.35,None,396,Fall,31,Male,City,TV,Wednesday,November,In Stock,116.23,0
1750,Shoe,Footwear,278.66,0.08,Clearance,75,Fall,63,Female,City,TV,Saturday,December,Low Stock,182.71,1
1751,Bag,Equipment,181.6,0.21,20%Off,192,Summer,50,Male,City,Email,Tuesday,November,Low Stock,18.41,0
1752,Bag,Equipment,270.3,0.14,SeasonalSale,364,Fall,25,Female,Suburban,TV,Saturday,August,Low Stock,36.18,0
1753,Shorts,Equipment,211.0,0.37,None,407,Summer,45,Female,City,TV,Thursday,July,Low Stock,77.02,0
1754,Hat,Footwear,84.73,0.13,20%Off,441,Summer,21,Male,Suburban,In-Store,Saturday,March,In Stock,262.86,1
1755,Shorts,Accessories,176.12,0.12,SeasonalSale,412,Winter,51,Female,City,TV,Saturday,June,In Stock,115.59,0
1756,Hat,Equipment,215.13,0.22,SeasonalSale,379,Spring,52,Female,Rural,Online,Tuesday,October,Low Stock,293.06,1
1757,Bag,Apparel,292.74,0.0,None,28,Summer,49,Male,Suburban,TV,Monday,June,In Stock,243.13,0
1758,Bag,Apparel,200.66,0.33,20%Off,271,Fall,52,Female,City,Social Media,Wednesday,September,In Stock,119.62,1
1759,Ball,Footwear,40.78,0.26,Buy1Get1,192,Winter,26,Male,City,In-Store,Tuesday,May,In Stock,255.45,1
1760,Shorts,Footwear,169.13,0.17,None,371,Winter,26,Male,City,Social Media,Saturday,September,Low Stock,151.97,1
1761,Ball,Footwear,194.54,0.29,20%Off,456,Winter,54,Male,Rural,Social Media,Sunday,December,In Stock,286.03,1
1762,Shirt,Apparel,238.41,0.32,20%Off,451,Summer,45,Female,Rural,Social Media,Thursday,June,Low Stock,288.13,1
1763,Shoe,Footwear,198.98,0.45,Buy1Get1,81,Winter,18,Male,Suburban,Social Media,Tuesday,April,In Stock,34.32,0
1764,Shoe,Apparel,219.38,0.46,Buy1Get1,184,Winter,47,Female,City,Social Media,Tuesday,May,Low Stock,57.26,1
1765,Shorts,Footwear,138.43,0.09,Buy1Get1,202,Fall,52,Male,City,Social Media,Sunday,January,In Stock,218.21,1
1766,Gloves,Apparel,182.36,0.18,20%Off,286,Spring,30,Male,City,Online,Wednesday,September,In Stock,133.48,0
1767,Ball,Accessories,276.79,0.31,None,115,Fall,63,Male,Rural,TV,Thursday,October,Out of Stock,138.6,1
1768,Ball,Footwear,27.47,0.05,Buy1Get1,339,Summer,45,Male,City,Social Media,Saturday,July,In Stock,75.51,1
1769,Shoe,Accessories,145.11,0.19,20%Off,344,Summer,19,Male,Rural,Online,Thursday,November,In Stock,111.42,1
1770,Shorts,Apparel,224.08,0.08,None,40,Winter,25,Female,City,TV,Saturday,December,Out of Stock,167.63,1
1771,Bag,Apparel,288.24,0.07,20%Off,308,Spring,62,Male,Rural,Social Media,Sunday,November,Low Stock,166.79,0
1772,Shorts,Apparel,191.74,0.31,Clearance,77,Fall,64,Female,City,In-Store,Friday,September,Out of Stock,190.49,1
1773,Ball,Accessories,129.17,0.31,SeasonalSale,18,Winter,58,Female,Rural,In-Store,Wednesday,June,Out of Stock,180.78,1
1774,Ball,Apparel,144.97,0.46,Buy1Get1,426,Fall,47,Female,Rural,Email,Friday,March,Low Stock,209.38,1
1775,Gloves,Apparel,135.69,0.31,20%Off,41,Summer,37,Female,City,TV,Monday,August,Low Stock,84.92,0
1776,Hat,Footwear,112.77,0.17,SeasonalSale,407,Spring,48,Female,City,Email,Monday,May,Low Stock,77.35,0
1777,Ball,Apparel,171.78,0.25,None,76,Winter,27,Female,City,In-Store,Friday,May,In Stock,39.33,1
1778,Shirt,Footwear,288.67,0.13,SeasonalSale,16,Spring,25,Male,City,TV,Tuesday,February,Out of Stock,210.58,0
1779,Hat,Apparel,93.08,0.0,Clearance,61,Fall,21,Male,City,TV,Saturday,May,Low Stock,268.76,1
1780,Shoe,Apparel,272.05,0.38,Buy1Get1,81,Winter,44,Male,City,In-Store,Saturday,January,Low Stock,175.52,1
1781,Ball,Footwear,12.6,0.14,SeasonalSale,93,Winter,49,Female,Rural,Email,Saturday,December,Low Stock,255.09,0
1782,Bag,Footwear,291.23,0.1,20%Off,281,Winter,28,Male,City,Social Media,Saturday,December,Low Stock,213.56,0
1783,Shirt,Apparel,217.8,0.04,Buy1Get1,413,Spring,57,Female,Rural,In-Store,Friday,May,In Stock,125.78,0
1784,Shorts,Accessories,153.64,0.5,None,132,Fall,58,Female,Rural,TV,Wednesday,November,Low Stock,246.0,1
